timestamp,demand,demand_forecast,net_generation,total_interchange,forecast_error,imbalance,margin_proxy,demand_delta,generation_delta,imbalance_delta,hour,imbalance_residual
2021-01-28 15:00:00,24037.0,24519.0,15039.0,-8880.0,-482.0,8998.0,-17878.0,1775.0,847.0,928.0,15,2020.0
2021-01-28 16:00:00,25433.0,25767.0,16871.0,-9309.0,-334.0,8562.0,-17871.0,1396.0,1832.0,-436.0,16,2919.0
2021-01-28 17:00:00,26072.0,25899.0,17358.0,-8533.0,173.0,8714.0,-17247.0,639.0,487.0,152.0,17,3860.0
2021-01-28 18:00:00,25504.0,25414.0,17860.0,-7997.0,90.0,7644.0,-15641.0,-568.0,502.0,-1070.0,18,3210.0
2021-01-28 19:00:00,24813.0,24821.0,17782.0,-6782.0,-8.0,7031.0,-13813.0,-691.0,-78.0,-613.0,19,2964.0
2021-01-28 20:00:00,24125.0,24396.0,18057.0,-6253.0,-271.0,6068.0,-12321.0,-688.0,275.0,-963.0,20,2338.0
2021-01-28 21:00:00,23869.0,24246.0,17539.0,-5595.0,-377.0,6330.0,-11925.0,-256.0,-518.0,262.0,21,2793.0
2021-01-28 22:00:00,23790.0,24311.0,17528.0,-5974.0,-521.0,6262.0,-12236.0,-79.0,-11.0,-68.0,22,2722.0
2021-01-28 23:00:00,23913.0,24631.0,16300.0,-6747.0,-718.0,7613.0,-14360.0,123.0,-1228.0,1351.0,23,3506.5
2021-01-29 00:00:00,24361.0,24999.0,15440.0,-7843.0,-638.0,8921.0,-16764.0,448.0,-860.0,1308.0,0,3536.0
2021-01-29 01:00:00,25298.0,25694.0,16004.0,-8971.0,-396.0,9294.0,-18265.0,937.0,564.0,373.0,1,2121.0
2021-01-29 02:00:00,27123.0,27735.0,17473.0,-9627.0,-612.0,9650.0,-19277.0,1825.0,1469.0,356.0,2,758.0
2021-01-29 03:00:00,27725.0,28654.0,17000.0,-9689.0,-929.0,10725.0,-20414.0,602.0,-473.0,1075.0,3,845.0
2021-01-29 04:00:00,27139.0,28002.0,17128.0,-9808.0,-863.0,10011.0,-19819.0,-586.0,128.0,-714.0,4,-204.0
2021-01-29 05:00:00,26357.0,26907.0,15357.0,-8794.0,-550.0,11000.0,-19794.0,-782.0,-1771.0,989.0,5,473.0
2021-01-29 06:00:00,25425.0,25679.0,13983.0,-9959.0,-254.0,11442.0,-21401.0,-932.0,-1374.0,442.0,6,847.5
2021-01-29 07:00:00,23817.0,23967.0,12779.0,-9393.0,-150.0,11038.0,-20431.0,-1608.0,-1204.0,-404.0,7,746.5
2021-01-29 08:00:00,22235.0,22318.0,12362.0,-8564.0,-83.0,9873.0,-18437.0,-1582.0,-417.0,-1165.0,8,116.5
2021-01-29 09:00:00,21323.0,21301.0,11762.0,-8180.0,22.0,9561.0,-17741.0,-912.0,-600.0,-312.0,9,83.0
2021-01-29 10:00:00,20634.0,20543.0,10970.0,-8210.0,91.0,9664.0,-17874.0,-689.0,-792.0,103.0,10,439.0
2021-01-29 11:00:00,20136.0,20202.0,10645.0,-8331.0,-66.0,9491.0,-17822.0,-498.0,-325.0,-173.0,11,528.0
2021-01-29 12:00:00,19964.0,20102.0,11146.0,-8223.0,-138.0,8818.0,-17041.0,-172.0,501.0,-673.0,12,143.5
2021-01-29 13:00:00,20393.0,20661.0,11919.0,-8097.0,-268.0,8474.0,-16571.0,429.0,773.0,-344.0,13,-45.0
2021-01-29 14:00:00,21620.0,22056.0,13033.0,-8508.0,-436.0,8587.0,-17095.0,1227.0,1114.0,113.0,14,451.0
2021-01-29 15:00:00,23747.0,24181.0,14088.0,-9368.0,-434.0,9659.0,-19027.0,2127.0,1055.0,1072.0,15,2681.0
2021-01-29 16:00:00,25062.0,25619.0,16079.0,-9977.0,-557.0,8983.0,-18960.0,1315.0,1991.0,-676.0,16,3340.0
2021-01-29 17:00:00,25311.0,25878.0,16944.0,-8072.0,-567.0,8367.0,-16439.0,249.0,865.0,-616.0,17,3513.0
2021-01-29 18:00:00,24753.0,25278.0,17256.0,-6901.0,-525.0,7497.0,-14398.0,-558.0,312.0,-870.0,18,3063.0
2021-01-29 19:00:00,24243.0,24790.0,17906.0,-5773.0,-547.0,6337.0,-12110.0,-510.0,650.0,-1160.0,19,2270.0
2021-01-29 20:00:00,24382.0,24564.0,17574.0,-5815.0,-182.0,6808.0,-12623.0,139.0,-332.0,471.0,20,3078.0
2021-01-29 21:00:00,24570.0,24449.0,17192.0,-6281.0,121.0,7378.0,-13659.0,188.0,-382.0,570.0,21,3841.0
2021-01-29 22:00:00,23756.0,24319.0,16976.0,-5549.0,-563.0,6780.0,-12329.0,-814.0,-216.0,-598.0,22,3240.0
2021-01-29 23:00:00,23494.0,24325.0,17251.0,-5310.0,-831.0,6243.0,-11553.0,-262.0,275.0,-537.0,23,2136.5
2021-01-30 00:00:00,23740.0,24482.0,15204.0,-6486.0,-742.0,8536.0,-15022.0,246.0,-2047.0,2293.0,0,3151.0
2021-01-30 01:00:00,24512.0,25227.0,14664.0,-8950.0,-715.0,9848.0,-18798.0,772.0,-540.0,1312.0,1,2675.0
2021-01-30 02:00:00,26490.0,26822.0,16574.0,-10260.0,-332.0,9916.0,-20176.0,1978.0,1910.0,68.0,2,1024.0
2021-01-30 03:00:00,27379.0,27617.0,16105.0,-10289.0,-238.0,11274.0,-21563.0,889.0,-469.0,1358.0,3,1394.0
2021-01-30 04:00:00,26848.0,27034.0,15664.0,-10233.0,-186.0,11184.0,-21417.0,-531.0,-441.0,-90.0,4,969.0
2021-01-30 05:00:00,26159.0,26076.0,15139.0,-10052.0,83.0,11020.0,-21072.0,-689.0,-525.0,-164.0,5,493.0
2021-01-30 06:00:00,25328.0,25087.0,14494.0,-9561.0,241.0,10834.0,-20395.0,-831.0,-645.0,-186.0,6,239.5
2021-01-30 07:00:00,23921.0,23705.0,13302.0,-8885.0,216.0,10619.0,-19504.0,-1407.0,-1192.0,-215.0,7,327.5
2021-01-30 08:00:00,22636.0,22342.0,11831.0,-8939.0,294.0,10805.0,-19744.0,-1285.0,-1471.0,186.0,8,1048.5
2021-01-30 09:00:00,21923.0,21676.0,11140.0,-9340.0,247.0,10783.0,-20123.0,-713.0,-691.0,-22.0,9,1305.0
2021-01-30 10:00:00,21164.0,20882.0,10346.0,-9339.0,282.0,10818.0,-20157.0,-759.0,-794.0,35.0,10,1593.0
2021-01-30 11:00:00,20633.0,20366.0,10201.0,-9188.0,267.0,10432.0,-19620.0,-531.0,-145.0,-386.0,11,1469.0
2021-01-30 12:00:00,20453.0,20075.0,10336.0,-9104.0,378.0,10117.0,-19221.0,-180.0,135.0,-315.0,12,1442.5
2021-01-30 13:00:00,20563.0,20218.0,10475.0,-8972.0,345.0,10088.0,-19060.0,110.0,139.0,-29.0,13,1569.0
2021-01-30 14:00:00,21209.0,20847.0,10535.0,-9473.0,362.0,10674.0,-20147.0,646.0,60.0,586.0,14,2538.0
2021-01-30 15:00:00,21872.0,21876.0,11160.0,-10008.0,-4.0,10712.0,-20720.0,663.0,625.0,38.0,15,3734.0
2021-01-30 16:00:00,22384.0,22246.0,14252.0,-9408.0,138.0,8132.0,-17540.0,512.0,3092.0,-2580.0,16,2489.0
2021-01-30 17:00:00,21987.0,21963.0,16033.0,-6044.0,24.0,5954.0,-11998.0,-397.0,1781.0,-2178.0,17,1100.0
2021-01-30 18:00:00,21040.0,21151.0,16283.0,-4295.0,-111.0,4757.0,-9052.0,-947.0,250.0,-1197.0,18,323.0
2021-01-30 19:00:00,19753.0,20232.0,15252.0,-3577.0,-479.0,4501.0,-8078.0,-1287.0,-1031.0,-256.0,19,434.0
2021-01-30 20:00:00,18598.0,19617.0,14440.0,-3450.0,-1019.0,4158.0,-7608.0,-1155.0,-812.0,-343.0,20,428.0
2021-01-30 21:00:00,18052.0,19305.0,13918.0,-3535.0,-1253.0,4134.0,-7669.0,-546.0,-522.0,-24.0,21,597.0
2021-01-30 22:00:00,17861.0,19278.0,13967.0,-3360.0,-1417.0,3894.0,-7254.0,-191.0,49.0,-240.0,22,354.0
2021-01-30 23:00:00,18496.0,19696.0,14343.0,-3824.0,-1200.0,4153.0,-7977.0,635.0,376.0,259.0,23,46.5
2021-01-31 00:00:00,19874.0,20648.0,14241.0,-4453.0,-774.0,5633.0,-10086.0,1378.0,-102.0,1480.0,0,248.0
2021-01-31 01:00:00,21692.0,22333.0,11765.0,-7990.0,-641.0,9927.0,-17917.0,1818.0,-2476.0,4294.0,1,2754.0
2021-01-31 02:00:00,24096.0,24893.0,13672.0,-10481.0,-797.0,10424.0,-20905.0,2404.0,1907.0,497.0,2,1532.0
2021-01-31 03:00:00,25434.0,26126.0,13256.0,-10791.0,-692.0,12178.0,-22969.0,1338.0,-416.0,1754.0,3,2298.0
2021-01-31 04:00:00,25129.0,25771.0,12946.0,-10978.0,-642.0,12183.0,-23161.0,-305.0,-310.0,5.0,4,1968.0
2021-01-31 05:00:00,24609.0,25074.0,12682.0,-10881.0,-465.0,11927.0,-22808.0,-520.0,-264.0,-256.0,5,1400.0
2021-01-31 06:00:00,23866.0,24329.0,11993.0,-10592.0,-463.0,11873.0,-22465.0,-743.0,-689.0,-54.0,6,1278.5
2021-01-31 07:00:00,22771.0,23110.0,11483.0,-9981.0,-339.0,11288.0,-21269.0,-1095.0,-510.0,-585.0,7,996.5
2021-01-31 08:00:00,21756.0,21805.0,11052.0,-9203.0,-49.0,10704.0,-19907.0,-1015.0,-431.0,-584.0,8,947.5
2021-01-31 09:00:00,20571.0,20350.0,10314.0,-8492.0,221.0,10257.0,-18749.0,-1185.0,-738.0,-447.0,9,779.0
2021-01-31 10:00:00,19866.0,19584.0,9604.0,-8591.0,282.0,10262.0,-18853.0,-705.0,-710.0,5.0,10,1037.0
2021-01-31 11:00:00,19415.0,19107.0,9157.0,-8965.0,308.0,10258.0,-19223.0,-451.0,-447.0,-4.0,11,1295.0
2021-01-31 12:00:00,19200.0,18850.0,9230.0,-8925.0,350.0,9970.0,-18895.0,-215.0,73.0,-288.0,12,1295.5
2021-01-31 13:00:00,19202.0,18913.0,9395.0,-9017.0,289.0,9807.0,-18824.0,2.0,165.0,-163.0,13,1288.0
2021-01-31 14:00:00,19597.0,19416.0,10426.0,-8726.0,181.0,9171.0,-17897.0,395.0,1031.0,-636.0,14,1035.0
2021-01-31 15:00:00,20303.0,20104.0,10333.0,-8826.0,199.0,9970.0,-18796.0,706.0,-93.0,799.0,15,2992.0
2021-01-31 16:00:00,20373.0,20311.0,12780.0,-8702.0,62.0,7593.0,-16295.0,70.0,2447.0,-2377.0,16,1950.0
2021-01-31 17:00:00,20426.0,19866.0,14362.0,-6083.0,560.0,6064.0,-12147.0,53.0,1582.0,-1529.0,17,1210.0
2021-01-31 18:00:00,19764.0,19034.0,14847.0,-4874.0,730.0,4917.0,-9791.0,-662.0,485.0,-1147.0,18,483.0
2021-01-31 19:00:00,18688.0,18174.0,14626.0,-3662.0,514.0,4062.0,-7724.0,-1076.0,-221.0,-855.0,19,-5.0
2021-01-31 20:00:00,18082.0,17669.0,14583.0,-3160.0,413.0,3499.0,-6659.0,-606.0,-43.0,-563.0,20,-231.0
2021-01-31 21:00:00,18169.0,17577.0,14333.0,-2875.0,592.0,3836.0,-6711.0,87.0,-250.0,337.0,21,299.0
2021-01-31 22:00:00,18754.0,17748.0,12876.0,-4239.0,1006.0,5878.0,-10117.0,585.0,-1457.0,2042.0,22,2338.0
2021-01-31 23:00:00,19758.0,18349.0,11493.0,-6280.0,1409.0,8265.0,-14545.0,1004.0,-1383.0,2387.0,23,4158.5
2021-02-01 00:00:00,20741.0,19398.0,11459.0,-8097.0,1343.0,9282.0,-17379.0,983.0,-34.0,1017.0,0,3897.0
2021-02-01 01:00:00,22187.0,21015.0,12550.0,-9172.0,1172.0,9637.0,-18809.0,1446.0,1091.0,355.0,1,2464.0
2021-02-01 02:00:00,24134.0,23711.0,13997.0,-9968.0,423.0,10137.0,-20105.0,1947.0,1447.0,500.0,2,1245.0
2021-02-01 03:00:00,24860.0,25184.0,13539.0,-10002.0,-324.0,11321.0,-21323.0,726.0,-458.0,1184.0,3,1441.0
2021-02-01 04:00:00,24427.0,24908.0,12824.0,-10137.0,-481.0,11603.0,-21740.0,-433.0,-715.0,282.0,4,1388.0
2021-02-01 05:00:00,23703.0,24021.0,12425.0,-10121.0,-318.0,11278.0,-21399.0,-724.0,-399.0,-325.0,5,751.0
2021-02-01 06:00:00,22842.0,23175.0,11477.0,-9743.0,-333.0,11365.0,-21108.0,-861.0,-948.0,87.0,6,770.5
2021-02-01 07:00:00,21653.0,21807.0,11123.0,-9063.0,-154.0,10530.0,-19593.0,-1189.0,-354.0,-835.0,7,238.5
2021-02-01 08:00:00,20463.0,20442.0,10473.0,-8339.0,21.0,9990.0,-18329.0,-1190.0,-650.0,-540.0,8,233.5
2021-02-01 09:00:00,19741.0,19509.0,10131.0,-7954.0,232.0,9610.0,-17564.0,-722.0,-342.0,-380.0,9,132.0
2021-02-01 10:00:00,19182.0,18912.0,9776.0,-7876.0,270.0,9406.0,-17282.0,-559.0,-355.0,-204.0,10,181.0
2021-02-01 11:00:00,18882.0,18604.0,9867.0,-7768.0,278.0,9015.0,-16783.0,-300.0,91.0,-391.0,11,52.0
2021-02-01 12:00:00,18897.0,18640.0,9936.0,-7758.0,257.0,8961.0,-16719.0,15.0,69.0,-54.0,12,286.5
2021-02-01 13:00:00,19462.0,19205.0,10715.0,-7938.0,257.0,8747.0,-16685.0,565.0,779.0,-214.0,13,228.0
2021-02-01 14:00:00,20855.0,20606.0,11878.0,-8811.0,249.0,8977.0,-17788.0,1393.0,1163.0,230.0,14,841.0
2021-02-01 15:00:00,22903.0,22792.0,13002.0,-9501.0,111.0,9901.0,-19402.0,2048.0,1124.0,924.0,15,2923.0
2021-02-01 16:00:00,24043.0,24011.0,13829.0,-9679.0,32.0,10214.0,-19893.0,1140.0,827.0,313.0,16,4571.0
2021-02-01 17:00:00,24716.0,24065.0,15094.0,-9426.0,651.0,9622.0,-19048.0,673.0,1265.0,-592.0,17,4768.0
2021-02-01 18:00:00,24268.0,23647.0,15679.0,-7713.0,621.0,8589.0,-16302.0,-448.0,585.0,-1033.0,18,4155.0
2021-02-01 19:00:00,23112.0,23001.0,15086.0,-6774.0,111.0,8026.0,-14800.0,-1156.0,-593.0,-563.0,19,3959.0
2021-02-01 20:00:00,22656.0,22519.0,15477.0,-6618.0,137.0,7179.0,-13797.0,-456.0,391.0,-847.0,20,3449.0
2021-02-01 21:00:00,22708.0,22408.0,15999.0,-6321.0,300.0,6709.0,-13030.0,52.0,522.0,-470.0,21,3172.0
2021-02-01 22:00:00,22569.0,22528.0,15594.0,-5792.0,41.0,6975.0,-12767.0,-139.0,-405.0,266.0,22,3435.0
2021-02-01 23:00:00,22546.0,22817.0,15761.0,-5929.0,-271.0,6785.0,-12714.0,-23.0,167.0,-190.0,23,2678.5
2021-02-02 00:00:00,23123.0,23271.0,14801.0,-6551.0,-148.0,8322.0,-14873.0,577.0,-960.0,1537.0,0,2937.0
2021-02-02 01:00:00,23820.0,24314.0,14315.0,-8561.0,-494.0,9505.0,-18066.0,697.0,-486.0,1183.0,1,2332.0
2021-02-02 02:00:00,25779.0,26470.0,15607.0,-10095.0,-691.0,10172.0,-20267.0,1959.0,1292.0,667.0,2,1280.0
2021-02-02 03:00:00,26657.0,27591.0,15449.0,-10245.0,-934.0,11208.0,-21453.0,878.0,-158.0,1036.0,3,1328.0
2021-02-02 04:00:00,25999.0,26959.0,14685.0,-10029.0,-960.0,11314.0,-21343.0,-658.0,-764.0,106.0,4,1099.0
2021-02-02 05:00:00,25091.0,25906.0,13990.0,-9731.0,-815.0,11101.0,-20832.0,-908.0,-695.0,-213.0,5,574.0
2021-02-02 06:00:00,23947.0,24673.0,12884.0,-9452.0,-726.0,11063.0,-20515.0,-1144.0,-1106.0,-38.0,6,468.5
2021-02-02 07:00:00,22404.0,23002.0,11423.0,-9193.0,-598.0,10981.0,-20174.0,-1543.0,-1461.0,-82.0,7,689.5
2021-02-02 08:00:00,20904.0,21478.0,10255.0,-8915.0,-574.0,10649.0,-19564.0,-1500.0,-1168.0,-332.0,8,892.5
2021-02-02 09:00:00,20180.0,20447.0,9953.0,-8832.0,-267.0,10227.0,-19059.0,-724.0,-302.0,-422.0,9,749.0
2021-02-02 10:00:00,19699.0,19728.0,9509.0,-8901.0,-29.0,10190.0,-19091.0,-481.0,-444.0,-37.0,10,965.0
2021-02-02 11:00:00,19346.0,19359.0,9633.0,-8679.0,-13.0,9713.0,-18392.0,-353.0,124.0,-477.0,11,750.0
2021-02-02 12:00:00,19271.0,19302.0,9850.0,-8428.0,-31.0,9421.0,-17849.0,-75.0,217.0,-292.0,12,746.5
2021-02-02 13:00:00,19743.0,19772.0,10281.0,-8415.0,-29.0,9462.0,-17877.0,472.0,431.0,41.0,13,943.0
2021-02-02 14:00:00,20764.0,21125.0,11442.0,-9058.0,-361.0,9322.0,-18380.0,1021.0,1161.0,-140.0,14,1186.0
2021-02-02 15:00:00,22772.0,23312.0,12484.0,-9915.0,-540.0,10288.0,-20203.0,2008.0,1042.0,966.0,15,3310.0
2021-02-02 16:00:00,23901.0,24403.0,14606.0,-9834.0,-502.0,9295.0,-19129.0,1129.0,2122.0,-993.0,16,3652.0
2021-02-02 17:00:00,23978.0,24313.0,16868.0,-7538.0,-335.0,7110.0,-14648.0,77.0,2262.0,-2185.0,17,2256.0
2021-02-02 18:00:00,23388.0,23731.0,16530.0,-6053.0,-343.0,6858.0,-12911.0,-590.0,-338.0,-252.0,18,2424.0
2021-02-02 19:00:00,22790.0,23139.0,16125.0,-5811.0,-349.0,6665.0,-12476.0,-598.0,-405.0,-193.0,19,2598.0
2021-02-02 20:00:00,22159.0,22823.0,16055.0,-5440.0,-664.0,6104.0,-11544.0,-631.0,-70.0,-561.0,20,2374.0
2021-02-02 21:00:00,21838.0,22696.0,15914.0,-5372.0,-858.0,5924.0,-11296.0,-321.0,-141.0,-180.0,21,2387.0
2021-02-02 22:00:00,21583.0,22762.0,16208.0,-5067.0,-1179.0,5375.0,-10442.0,-255.0,294.0,-549.0,22,1835.0
2021-02-02 23:00:00,21955.0,23112.0,15808.0,-4728.0,-1157.0,6147.0,-10875.0,372.0,-400.0,772.0,23,2040.5
2021-02-03 00:00:00,22587.0,23539.0,15261.0,-5808.0,-952.0,7326.0,-13134.0,632.0,-547.0,1179.0,0,1941.0
2021-02-03 01:00:00,23534.0,24577.0,14236.0,-7913.0,-1043.0,9298.0,-17211.0,947.0,-1025.0,1972.0,1,2125.0
2021-02-03 02:00:00,25406.0,26458.0,15617.0,-9784.0,-1052.0,9789.0,-19573.0,1872.0,1381.0,491.0,2,897.0
2021-02-03 03:00:00,26556.0,27656.0,15129.0,-10159.0,-1100.0,11427.0,-21586.0,1150.0,-488.0,1638.0,3,1547.0
2021-02-03 04:00:00,25849.0,27087.0,14752.0,-9905.0,-1238.0,11097.0,-21002.0,-707.0,-377.0,-330.0,4,882.0
2021-02-03 05:00:00,24962.0,26137.0,14320.0,-9331.0,-1175.0,10642.0,-19973.0,-887.0,-432.0,-455.0,5,115.0
2021-02-03 06:00:00,23919.0,25046.0,12702.0,-9092.0,-1127.0,11217.0,-20309.0,-1043.0,-1618.0,575.0,6,622.5
2021-02-03 07:00:00,22523.0,23428.0,11987.0,-9096.0,-905.0,10536.0,-19632.0,-1396.0,-715.0,-681.0,7,244.5
2021-02-03 08:00:00,21071.0,21830.0,11188.0,-8229.0,-759.0,9883.0,-18112.0,-1452.0,-799.0,-653.0,8,126.5
2021-02-03 09:00:00,20731.0,20247.0,10643.0,-8366.0,484.0,10088.0,-18454.0,-340.0,-545.0,205.0,9,610.0
2021-02-03 10:00:00,20160.0,19560.0,10000.0,-8544.0,600.0,10160.0,-18704.0,-571.0,-643.0,72.0,10,935.0
2021-02-03 11:00:00,19930.0,19222.0,10514.0,-8588.0,708.0,9416.0,-18004.0,-230.0,514.0,-744.0,11,453.0
2021-02-03 12:00:00,19899.0,19198.0,10777.0,-8242.0,701.0,9122.0,-17364.0,-31.0,263.0,-294.0,12,447.5
2021-02-03 13:00:00,20356.0,19669.0,11732.0,-8183.0,687.0,8624.0,-16807.0,457.0,955.0,-498.0,13,105.0
2021-02-03 14:00:00,21606.0,21030.0,13208.0,-8481.0,576.0,8398.0,-16879.0,1250.0,1476.0,-226.0,14,262.0
2021-02-03 15:00:00,23383.0,23176.0,14670.0,-9014.0,207.0,8713.0,-17727.0,1777.0,1462.0,315.0,15,1735.0
2021-02-03 16:00:00,24364.0,24371.0,15964.0,-8600.0,-7.0,8400.0,-17000.0,981.0,1294.0,-313.0,16,2757.0
2021-02-03 17:00:00,24066.0,24183.0,17374.0,-6809.0,-117.0,6692.0,-13501.0,-298.0,1410.0,-1708.0,17,1838.0
2021-02-03 18:00:00,23498.0,23491.0,18166.0,-5216.0,7.0,5332.0,-10548.0,-568.0,792.0,-1360.0,18,898.0
2021-02-03 19:00:00,22891.0,22744.0,17997.0,-4203.0,147.0,4894.0,-9097.0,-607.0,-169.0,-438.0,19,827.0
2021-02-03 20:00:00,22074.0,22235.0,18686.0,-3158.0,-161.0,3388.0,-6546.0,-817.0,689.0,-1506.0,20,-342.0
2021-02-03 21:00:00,21553.0,21959.0,17860.0,-2882.0,-406.0,3693.0,-6575.0,-521.0,-826.0,305.0,21,156.0
2021-02-03 22:00:00,21193.0,22000.0,17327.0,-3110.0,-807.0,3866.0,-6976.0,-360.0,-533.0,173.0,22,326.0
2021-02-03 23:00:00,21811.0,22297.0,16216.0,-4018.0,-486.0,5595.0,-9613.0,618.0,-1111.0,1729.0,23,1488.5
2021-02-04 00:00:00,22704.0,22901.0,15219.0,-6080.0,-197.0,7485.0,-13565.0,893.0,-997.0,1890.0,0,2100.0
2021-02-04 01:00:00,23541.0,24113.0,15415.0,-7668.0,-572.0,8126.0,-15794.0,837.0,196.0,641.0,1,953.0
2021-02-04 02:00:00,25827.0,25991.0,16935.0,-8878.0,-164.0,8892.0,-17770.0,2286.0,1520.0,766.0,2,0.0
2021-02-04 03:00:00,26941.0,27255.0,16714.0,-9257.0,-314.0,10227.0,-19484.0,1114.0,-221.0,1335.0,3,347.0
2021-02-04 04:00:00,26360.0,26783.0,16574.0,-8909.0,-423.0,9786.0,-18695.0,-581.0,-140.0,-441.0,4,-429.0
2021-02-04 05:00:00,25568.0,25855.0,15515.0,-8253.0,-287.0,10053.0,-18306.0,-792.0,-1059.0,267.0,5,-474.0
2021-02-04 06:00:00,24638.0,24776.0,14355.0,-8731.0,-138.0,10283.0,-19014.0,-930.0,-1160.0,230.0,6,-311.5
2021-02-04 07:00:00,23287.0,23160.0,13027.0,-8467.0,127.0,10260.0,-18727.0,-1351.0,-1328.0,-23.0,7,-31.5
2021-02-04 08:00:00,21999.0,21599.0,12870.0,-8454.0,400.0,9129.0,-17583.0,-1288.0,-157.0,-1131.0,8,-627.5
2021-02-04 09:00:00,21379.0,20675.0,12075.0,-7932.0,704.0,9304.0,-17236.0,-620.0,-795.0,175.0,9,-174.0
2021-02-04 10:00:00,20876.0,19987.0,11169.0,-8432.0,889.0,9707.0,-18139.0,-503.0,-906.0,403.0,10,482.0
2021-02-04 11:00:00,20502.0,19588.0,11122.0,-8601.0,914.0,9380.0,-17981.0,-374.0,-47.0,-327.0,11,417.0
2021-02-04 12:00:00,20467.0,19509.0,11272.0,-8264.0,958.0,9195.0,-17459.0,-35.0,150.0,-185.0,12,520.5
2021-02-04 13:00:00,21005.0,20030.0,11510.0,-8645.0,975.0,9495.0,-18140.0,538.0,238.0,300.0,13,976.0
2021-02-04 14:00:00,22052.0,21464.0,12824.0,-9249.0,588.0,9228.0,-18477.0,1047.0,1314.0,-267.0,14,1092.0
2021-02-04 15:00:00,23691.0,23573.0,14201.0,-9575.0,118.0,9490.0,-19065.0,1639.0,1377.0,262.0,15,2512.0
2021-02-04 16:00:00,25006.0,24596.0,16587.0,-9265.0,410.0,8419.0,-17684.0,1315.0,2386.0,-1071.0,16,2776.0
2021-02-04 17:00:00,24735.0,23934.0,17583.0,-7396.0,801.0,7152.0,-14548.0,-271.0,996.0,-1267.0,17,2298.0
2021-02-04 18:00:00,23869.0,22579.0,17551.0,-6333.0,1290.0,6318.0,-12651.0,-866.0,-32.0,-834.0,18,1884.0
2021-02-04 19:00:00,22683.0,21334.0,17199.0,-4989.0,1349.0,5484.0,-10473.0,-1186.0,-352.0,-834.0,19,1417.0
2021-02-04 20:00:00,21593.0,20438.0,16284.0,-4365.0,1155.0,5309.0,-9674.0,-1090.0,-915.0,-175.0,20,1579.0
2021-02-04 21:00:00,20874.0,20171.0,16508.0,-4356.0,703.0,4366.0,-8722.0,-719.0,224.0,-943.0,21,829.0
2021-02-04 22:00:00,20774.0,20274.0,15471.0,-4023.0,500.0,5303.0,-9326.0,-100.0,-1037.0,937.0,22,1763.0
2021-02-04 23:00:00,21012.0,20723.0,16290.0,-4874.0,289.0,4722.0,-9596.0,238.0,819.0,-581.0,23,615.5
2021-02-05 00:00:00,21910.0,21543.0,15296.0,-5197.0,367.0,6614.0,-11811.0,898.0,-994.0,1892.0,0,1229.0
2021-02-05 01:00:00,22991.0,23094.0,14413.0,-7926.0,-103.0,8578.0,-16504.0,1081.0,-883.0,1964.0,1,1405.0
2021-02-05 02:00:00,25668.0,25219.0,16588.0,-9242.0,449.0,9080.0,-18322.0,2677.0,2175.0,502.0,2,188.0
2021-02-05 03:00:00,26988.0,26673.0,16275.0,-9523.0,315.0,10713.0,-20236.0,1320.0,-313.0,1633.0,3,833.0
2021-02-05 04:00:00,26512.0,26256.0,15909.0,-9398.0,256.0,10603.0,-20001.0,-476.0,-366.0,-110.0,4,388.0
2021-02-05 05:00:00,25752.0,25475.0,14804.0,-9189.0,277.0,10948.0,-20137.0,-760.0,-1105.0,345.0,5,421.0
2021-02-05 06:00:00,24842.0,24408.0,13847.0,-9365.0,434.0,10995.0,-20360.0,-910.0,-957.0,47.0,6,400.5
2021-02-05 07:00:00,23367.0,22938.0,12535.0,-8926.0,429.0,10832.0,-19758.0,-1475.0,-1312.0,-163.0,7,540.5
2021-02-05 08:00:00,21914.0,21514.0,11558.0,-8812.0,400.0,10356.0,-19168.0,-1453.0,-977.0,-476.0,8,599.5
2021-02-05 09:00:00,20992.0,20603.0,11143.0,-8383.0,389.0,9849.0,-18232.0,-922.0,-415.0,-507.0,9,371.0
2021-02-05 10:00:00,20418.0,19957.0,10888.0,-8454.0,461.0,9530.0,-17984.0,-574.0,-255.0,-319.0,10,305.0
2021-02-05 11:00:00,20140.0,19617.0,10942.0,-8144.0,523.0,9198.0,-17342.0,-278.0,54.0,-332.0,11,235.0
2021-02-05 12:00:00,20166.0,19593.0,10926.0,-8104.0,573.0,9240.0,-17344.0,26.0,-16.0,42.0,12,565.5
2021-02-05 13:00:00,20652.0,20111.0,11508.0,-8376.0,541.0,9144.0,-17520.0,486.0,582.0,-96.0,13,625.0
2021-02-05 14:00:00,22073.0,21516.0,13064.0,-8884.0,557.0,9009.0,-17893.0,1421.0,1556.0,-135.0,14,873.0
2021-02-05 15:00:00,23998.0,23583.0,14216.0,-9205.0,415.0,9782.0,-18987.0,1925.0,1152.0,773.0,15,2804.0
2021-02-05 16:00:00,24919.0,24327.0,16243.0,-8838.0,592.0,8676.0,-17514.0,921.0,2027.0,-1106.0,16,3033.0
2021-02-05 17:00:00,24112.0,23483.0,16434.0,-6705.0,629.0,7678.0,-14383.0,-807.0,191.0,-998.0,17,2824.0
2021-02-05 18:00:00,22483.0,21955.0,15648.0,-5865.0,528.0,6835.0,-12700.0,-1629.0,-786.0,-843.0,18,2401.0
